inchikey,partition,fold,representation,algorithm,label,y_true,y_pred
DKKPQUFSNQFNET-UHFFFAOYSA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,5.5,5.408629417419434
DKSDOKBELUNFIE-BJHJDKERSA-N,0,3,RDKit-15,XGB,XGB + RDKit-15,8.11,7.247437477111816
DKUIXNVMCXZCKN-UHFFFAOYSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,7.13,7.316990375518799
DLPWZGVQCLYDHO-UHFFFAOYSA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,7.21,7.159887313842773
DLXGKTWQOPDGDA-KWUMSVIQSA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,6.58,8.031828880310059
DMBRCJACORWWAQ-DEOSSOPVSA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,7.1,7.539794445037842
DMLDAUYAJBPNMF-VLIAUNLRSA-N,0,3,RDKit-15,XGB,XGB + RDKit-15,7.4,7.801582336425781
DMVJOYDROMTHSO-NRFANRHFSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,7.96,7.455554008483887
DMXZZBZXDMPWMC-VKTMSVCMSA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,5.07,4.834054946899414
DNGBHFGCHWZAEK-JOCQHMNTSA-N,0,3,RDKit-15,XGB,XGB + RDKit-15,7.08,7.580816745758057
DNTIPHKVCXUYRM-UHFFFAOYSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,6.995,6.057828426361084
DNUUOBAPXDXADD-HYEYJGRESA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,6.47,7.276878356933594
DOAZWVGOKGVJJR-FOLVSLTJSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,7.28,7.187700271606445
DOBJBFNRWRRVBT-FHERZECASA-N,0,3,RDKit-15,XGB,XGB + RDKit-15,8.15,7.773365974426269
DOCJPRPOCLIJRE-YJYMSZOUSA-N,0,3,RDKit-15,XGB,XGB + RDKit-15,7.18,7.066674709320068
DPAOKPJHCRBSPQ-UHFFFAOYSA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,6.05,6.366821765899658
DPIVYZZBFLLVQT-UHFFFAOYSA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,7.16,5.564221858978272
DPYKKSMHTFGSEZ-OOHWJJMZSA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,8.7,8.409781455993652
DQMKDVUGJCOEFB-DZFIZOCASA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,7.16,6.957273483276367
DRBIJLJBIZNBSI-OAHLLOKOSA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,7.12,5.480869770050049
DRBIJLJBIZNBSI-UHFFFAOYSA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,6.89,5.480869770050049
DRMGHQKJRKRAAE-UHFFFAOYSA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,7.2,6.620996475219727
DTFHZFACWKUJPZ-JOCQHMNTSA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,7.0600000000000005,7.470832347869873
DTPJIPPQGPABTK-LBPRGKRZSA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,7.96,7.773203372955322
DTVXBNDIMDRBBV-GOSISDBHSA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,7.734999999999999,6.15887451171875
DTVXBNDIMDRBBV-UHFFFAOYSA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,7.52,6.15887451171875
DTXASEKLDRHEQO-UHFFFAOYSA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,5.89,8.013035774230957
DUAGJPVKZYTJQM-LBPRGKRZSA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,8.52,7.986711025238037
DUDGVTZIXWMUJM-OOHWJJMZSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,8.7,8.419055938720703
DUKDOQAYUAMVIA-QJLMEOIESA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,6.51,7.098703861236572
DUKDOQAYUAMVIA-SZUSHISOSA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,7.505,7.098703861236572
DVSUUDQPYLXSED-IPVJXJPOSA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,7.24,7.911700248718262
DWAWIOKCMZJXGY-ZWKOTPCHSA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,8.504999999999999,7.824589729309082
DWKWEXOFAGHGPU-PKOBYXMFSA-N,0,3,RDKit-15,XGB,XGB + RDKit-15,6.77,7.004308700561523
DWKWGYFSYUEEDC-MXVIHJGJSA-N,0,3,RDKit-15,XGB,XGB + RDKit-15,7.41,7.652253150939941
DWZFXFKEACEOBD-UHFFFAOYSA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,7.13,6.034731388092041
DXPDEFAQERXWLM-QHCPKHFHSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,6.96,6.864405155181885
DXPVSKMQMRRVIF-HSBZDZAISA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,6.43,7.822900772094727
DXWIIDPZTZPYBU-SMDDNHRTSA-N,0,3,RDKit-15,XGB,XGB + RDKit-15,7.135,7.352997303009033
DZCRSQJSUHVSNU-AWEZNQCLSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,7.41,7.799888134002685
DZQZOUCQQZZXDZ-QLPKVWCKSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,7.2,7.698549270629883
DZUUKSOAPLTGHW-UHFFFAOYSA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,6.15,6.461638450622559
DZWTVPLPFLUECS-UHFFFAOYSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,5.52,5.789718151092529
DZZBEGYUYXZHDF-HKUYNNGSSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,7.12,6.589580535888672
FATUHOJCYPAYKH-UHFFFAOYSA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,8.28,7.61403751373291
FBSZSRPGDWDHLD-UHFFFAOYSA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,8.22,7.84477424621582
FCFCSZPQFJTENQ-MQMHXKEQSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,7.36,7.307199478149414
FCMUQGQOHDDBSQ-SUMWQHHRSA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,7.66,6.414391994476318
FCOSPAMFCZKOMI-AWEZNQCLSA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,7.85,7.275479793548584
FCSBJUCLEMSROM-BEFAXECRSA-N,0,3,RDKit-15,XGB,XGB + RDKit-15,6.72,6.733457565307617
FEDQIVSBCTYUSF-BUTPEJBISA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,7.175000000000001,7.160191059112549
FELFYFLOCBXASZ-UHFFFAOYSA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,7.44,7.060602188110352
FFKHUSNRDZTBEK-UHFFFAOYSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,7.04,6.2682390213012695
FFLBKZQHVGBNKP-UHFFFAOYSA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,8.3,8.08544921875
FGQHVSVCWJXATK-UHFFFAOYSA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,5.57,5.183208465576172
FHTOBCAUNVYQCW-UTKZUKDTSA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,7.22,7.355871677398682
FIBJEOLUMVIRIT-DZGCQCFKSA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,8.21,7.5771636962890625
FICCUPYHHFFCIM-JXMROGBWSA-N,0,3,RDKit-15,XGB,XGB + RDKit-15,5.4,5.890882968902588
FJBYXALKFQSAGN-APWZRJJASA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,6.87,7.372435092926025
FJEQNXSKGGBBDD-UHFFFAOYSA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,5.85,6.112350463867188
FJNRQRRMZBASMG-GXTWGEPZSA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,7.595,8.525151252746582
FJUZYWBVQVHTJI-SWLSCSKDSA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,7.095,7.685120105743408
FKCJHLWKMWRKBM-LBPRGKRZSA-N,0,3,RDKit-15,XGB,XGB + RDKit-15,8.0,7.782102108001709
FLIQYUIVRAOUGB-FUHWJXTLSA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,6.75,6.806422710418701
FLNSDZHQQBHXMR-UHFFFAOYSA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,6.0,7.22524881362915
FLQOKJWUYDGZIT-VAWYXSNFSA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,5.77,5.396049976348877
FMAWUSSXGHYEJS-ZBFHGGJFSA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,7.85,6.89562463760376
FMIIIXHTXHNZIP-UHFFFAOYSA-N,0,3,RDKit-15,XGB,XGB + RDKit-15,7.87,7.080657005310059
FMQCHWYYJNLQTD-BEFAXECRSA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,7.06,6.89816951751709
FNDVNJLIBJSDBE-VMPITWQZSA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,6.03,6.380555629730225
FNJBEWJWLFLGLN-AWEZNQCLSA-N,0,3,RDKit-15,XGB,XGB + RDKit-15,7.96,8.260400772094727
FNUDQAYJJRTSII-QLPKVWCKSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,7.32,7.300723075866699
FOXGCOKYWRDUFO-LBPRGKRZSA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,7.11,7.445302963256836
FPDWPLLJKZDDGE-HSBZDZAISA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,7.36,6.760326385498047
FPMULNOOMRYVLW-UYHGDYIZSA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,5.33,6.211540222167969
FPWZCPBCLPFHEF-UHFFFAOYSA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,6.44,7.305461883544922
FQZNADCLVNIQIS-AWEZNQCLSA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,8.52,7.752637386322021
FSWCDZMHVSTAIJ-UHFFFAOYSA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,7.6,7.450917720794678
FTOLOGKZFWYVKF-GJYPPUQNSA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,8.129999999999999,7.772801876068115
FTWYYMVJQQIIJU-HNNXBMFYSA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,8.3,7.986344814300537
FUKPSYBHXMJTPH-UHFFFAOYSA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,5.25,6.736729621887207
FUWTZTWOKOCMSP-NPHXMPSESA-N,0,3,RDKit-15,XGB,XGB + RDKit-15,7.38,7.168803215026856
FVEVYUOVLKEWMT-YJYMSZOUSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,6.93,7.110986232757568
FVGOWAKUHJZKFK-GRTSSRMGSA-N,0,3,RDKit-15,XGB,XGB + RDKit-15,8.15,8.151175498962402
FVVAJPFKOPGRKI-UHFFFAOYSA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,7.36,6.931334972381592
FVXQEVATGMMNBT-UHFFFAOYSA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,6.81,7.010189533233643
FWEQDPBXQWFBRT-UHFFFAOYSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,6.78,7.484129428863525
FWYRYRIWMHHWCG-UHFFFAOYSA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,6.305,6.897165298461914
FXNIYZIWBXBVOE-OZXSUGGESA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,6.64,6.514157295227051
FYADCMMDOVGCKC-UHFFFAOYSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,7.06,7.214125633239746
FYEXAXFLKABKLW-XNWCZRBMSA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,5.27,4.888912200927734
FYHWPNBNIBLVRG-UHFFFAOYSA-N,0,3,RDKit-15,XGB,XGB + RDKit-15,6.86,6.352529048919678
FZPRJLYAQRPNJX-NZQKXSOJSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,7.62,7.881257057189941
FZWXVCHEVDMQEI-LBPRGKRZSA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,7.92,7.485527038574219
FZXALJROWDXSCO-JEYLPNPQSA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,8.52,8.650368690490723
FZZFOAXTJWRIME-UHFFFAOYSA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,7.56,7.982850551605225
GAFGPIYXBBLFJI-YKSBVNFPSA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,7.26,7.496161937713623
GAJJEVVNFYSCQF-UHFFFAOYSA-N,0,3,RDKit-15,XGB,XGB + RDKit-15,7.33,6.561149597167969
GAQUJPITFFKFQG-AWEZNQCLSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,8.52,8.19980525970459
GASNKOLBLYALAK-OSPHWJPCSA-N,0,3,RDKit-15,XGB,XGB + RDKit-15,6.79,7.419200420379639
GBLKNVFTITUYJG-UHFFFAOYSA-N,0,3,RDKit-15,XGB,XGB + RDKit-15,7.32,7.200361251831055
GBLOYKHDXVMKKU-HNNXBMFYSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,7.38,7.131218433380127
GBWICTTWLYIICR-UHFFFAOYSA-N,0,3,RDKit-15,XGB,XGB + RDKit-15,7.18,6.474854946136475
GBZVFJQASGJXPD-UHFFFAOYSA-N,0,3,RDKit-15,XGB,XGB + RDKit-15,7.17,7.321274280548096
GCDVMFHLUVNJID-NFOMZHRRSA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,6.57,7.597686767578125
GCIFQXCKLWKXPI-UHFFFAOYSA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,5.05,6.722727298736572
GDCSGNPQQSANAH-UHFFFAOYSA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,6.45,6.29740571975708
GDGPROVRKWVGIM-UHFFFAOYSA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,8.18,7.797179222106934
GDJFZHALVYTABE-UHFFFAOYSA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,7.46,7.382651329040527
GDLXALGRTUYOFU-ZDUSSCGKSA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,7.68,7.810301780700684
GDMOZMAHCFBQEV-VIFPVBQESA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,7.43,7.643133163452148
GEKOFPRPTQXTLH-MNZLEMJZSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,6.78,7.18593692779541
GFHCUBYZXBYPMA-LBPRGKRZSA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,7.13,7.532914638519287
GFRTYOMOOHPBGT-WCQYABFASA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,8.469999999999999,7.772512435913086
GFSKJMFCKOFCET-XOBRGWDASA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,8.4,6.366036415100098
GFYUYCDYLQUHQA-UHFFFAOYSA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,7.72,7.450917720794678
GGDWDBYUQOQOCY-HALDLXJZSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,7.439999999999999,7.72130537033081
GGEXZZTTYULMGE-NWDGAFQWSA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,6.14,6.150171279907227
GGKRJWBWIAZWQO-GOEBONIOSA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,7.975,8.56286334991455
GGMKYOGJIQCBEX-CHWSQXEVSA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,7.375,7.262259483337402
GGXOOEKRZGSFIG-RXVVDRJESA-N,0,3,RDKit-15,XGB,XGB + RDKit-15,8.4,7.63393497467041
GHKCXTRPFPXNAI-YMHHLACNSA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,6.13,7.054019927978516
GHLWCNVHSZFICN-UTKZUKDTSA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,6.89,7.090959548950195
GINMVHRTUVVUGZ-VXGBXAGGSA-N,0,3,RDKit-15,XGB,XGB + RDKit-15,7.39,6.738230228424072
GKDOVEFNAJGSJG-ATCWAGBWSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,7.975,7.239301681518555
GKIQKSVZYXCZPE-GXTWGEPZSA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,7.89,7.636763572692871
GKJBGRQPKPMAEN-ZDUSSCGKSA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,8.52,8.371838569641113
GKKQZEPQVLEGEB-SFHVURJKSA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,7.82,7.102388858795166
GKROVECUBNNFBQ-WEHONNDLSA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,7.24,7.703915596008301
GKTBXBKXQXNSTC-UHFFFAOYSA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,5.92,6.361729145050049
GLDSELZUQFTHCX-UZLBHIALSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,6.925,7.235950946807861
GLTMCNDGYKDTAQ-UHFFFAOYSA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,8.04,7.741030693054199
GLVKYOVHEGVODM-IYARVYRRSA-N,0,3,RDKit-15,XGB,XGB + RDKit-15,7.24,8.048941612243652
GLYGZIVKLCTOTJ-PGMBSLALSA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,5.02,5.161774158477783
GMDDHFLYGBSDDB-KDOFPFPSSA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,6.6,5.662334442138672
GMHGSZNLCIEWAB-UHFFFAOYSA-N,0,3,RDKit-15,XGB,XGB + RDKit-15,5.88,6.034981727600098
GMKXACFKVYHBLC-YRNVUSSQSA-N,0,3,RDKit-15,XGB,XGB + RDKit-15,6.78,7.147030353546143
GMRLSGZVVKNZDY-UHFFFAOYSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,7.54,7.403505802154541
GMVVWDBILLJHLA-FPOVZHCZSA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,8.15,7.329397201538086
GMWFVFPCPWVMFQ-UHFFFAOYSA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,8.4,6.695064067840576
GNCGEPOTGKGMLT-KNQAVFIVSA-N,0,3,RDKit-15,XGB,XGB + RDKit-15,7.05,7.602542400360107
GNHMXTAFCQXTQG-UHFFFAOYSA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,6.29,6.3300461769104
GNNUMLYAKUEIDE-LDTOLXSISA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,7.78,8.029339790344238
GNPIZTIQDCGSLH-ZDUSSCGKSA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,7.51,7.588219165802002
GNRKNCPNDKATCH-UHFFFAOYSA-N,0,3,RDKit-15,XGB,XGB + RDKit-15,7.94,7.64804220199585
GNTSRCHLMHYOEA-UHFFFAOYSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,7.77,7.2389817237854
GNYBHKXPQGYGCV-UHFFFAOYSA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,5.93,6.915279388427734
GPSBTMRQCOOVOX-CVDCTZTESA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,6.42,6.807886123657227
GPYFHTOHAHTGAG-MOFZMDFASA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,6.74,7.29319953918457
GQPDGZDVPWDQGV-ZDUSSCGKSA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,8.1,7.57051420211792
GRUKRNSLJWUNIQ-GTPINHCMSA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,8.15,8.229630470275879
GRXVMTIZBKWHSB-NFOMZHRRSA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,8.76,7.929125785827637
GRYCSQXMCQAXTH-KRWDZBQOSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,8.52,8.213709831237793
GSFZIJJFUIHXEU-NSHDSACASA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,9.0,7.89684534072876
GSUUYDCJJHXRLU-ATCWAGBWSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,7.19,7.40736198425293
GTLRVPQNDNSVIG-VQFNDLOPSA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,7.76,8.183065414428711
GUGRIVXZTJXLBP-AWEZNQCLSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,7.3,7.526027679443359
GUXDRJQXNCINLK-UHFFFAOYSA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,7.75,7.684361934661865
GVAKPHBSBCNTNG-KBXCAEBGSA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,5.96,6.977660655975342
GVDCWIWNLLLASC-IERDGZPVSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,7.85,6.924716949462891
GVDZPSKDMZOKOZ-UHFFFAOYSA-N,0,3,RDKit-15,XGB,XGB + RDKit-15,7.28,6.954026222229004
GVIGRYHNIIYCLZ-FOLVSLTJSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,7.69,7.37476921081543
GVIRLSFIPFVKML-HZAYCCFMSA-N,0,3,RDKit-15,XGB,XGB + RDKit-15,7.0,6.73837947845459
GVMNKKDSUMTDFH-TZOAMJEDSA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,5.23,5.477827072143555
GWJPNUWHPLJRLG-IPVJXJPOSA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,7.54,8.087902069091797
GWVOHTDFXQAICX-UHFFFAOYSA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,7.21,7.575253486633301
GXEZRQFMWXWZKX-UHFFFAOYSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,9.0,8.073382377624512
GXQZEMNKUGZVBX-SMDDNHRTSA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,7.375,7.50697135925293
GXYVIPVHFLYGMR-RXVVDRJESA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,7.85,7.794734954833984
GXZJAPWOZROTCB-UHFFFAOYSA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,8.44,7.390108585357666
GYHYZGTVOXUSCN-UHFFFAOYSA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,6.58,7.082864761352539
GYNDNTOIPROUCH-FPSMJMQUSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,6.55,7.174737930297852
GZDAMVHUKQMRSK-UHFFFAOYSA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,6.4,6.722012519836426
GZRIVVUNKOLQTE-VXGBXAGGSA-N,0,3,RDKit-15,XGB,XGB + RDKit-15,7.77,7.3327555656433105
HABYZPQFFRMXCH-UHFFFAOYSA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,7.02,6.586214065551758
HAVHLCLATHNKIR-HDJSIYSDSA-N,0,3,RDKit-15,XGB,XGB + RDKit-15,6.65,7.109776020050049
HBBABCXLFVDQFV-KOMQPUFPSA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,8.24,7.971478462219238
HBHIXBYCEAGRAO-UHFFFAOYSA-N,0,3,RDKit-15,XGB,XGB + RDKit-15,7.76,7.363593578338623
HBNRHCPABDWPQN-YEORSEQZSA-N,0,3,RDKit-15,XGB,XGB + RDKit-15,7.61,7.403383731842041
HBROHCUKWVIOIZ-XVDXERDNSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,7.19,7.7773051261901855
HDWOPDWWFVTQFQ-CVEARBPZSA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,8.1,6.707435131072998
HEEMVJMUZDPBFI-UHFFFAOYSA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,7.75,7.925376892089844
HEJBGQMISSCROI-KWUMSVIQSA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,7.115,7.696962356567383
HENUOPIBZLPYCJ-LBPRGKRZSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,8.15,7.686146259307861
HEQDZPHDVAOBLN-UHFFFAOYSA-N,0,3,RDKit-15,XGB,XGB + RDKit-15,5.21,6.454266548156738
HEUHRRGJNWTVSE-XLIONFOSSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,7.33,7.235950946807861
HFBMXPXAVUATGY-UHFFFAOYSA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,8.05,7.5620927810668945
HFJZCGUXBLVWRY-QFIPXVFZSA-N,0,3,RDKit-15,XGB,XGB + RDKit-15,6.57,7.518513202667236
HFOXGYXSDJIWDB-XLIONFOSSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,6.85,7.474804878234863
HFTZDURZNKGJNR-UHFFFAOYSA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,8.48,7.614401340484619
HFXXGXZWVDFVPZ-UHFFFAOYSA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,7.87,7.797179222106934
HGDUOYYDKBPRCV-TUIFFPIZSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,8.09,7.464291095733643
HGFRMZTUAVGPGZ-VGSWGCGISA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,7.0,6.440065860748291
HGJRJRKZFZNQMJ-UHFFFAOYSA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,8.2,7.969040870666504
HGJWNQHCAHMKIG-ZMSDIMECSA-N,0,3,RDKit-15,XGB,XGB + RDKit-15,7.66,7.165706634521484
HGLATSHXHZWSLR-LBPRGKRZSA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,8.0,7.451815605163574
HGVCMBRPRZORGD-UHFFFAOYSA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,6.13,6.984936714172363
HGWAQHCIDNYZGS-UHFFFAOYSA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,5.66,5.964849948883057
HHCCDKWJHHNZND-UHFFFAOYSA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,4.52,6.722727298736572
HHCLINDTOXIQSR-GXTWGEPZSA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,7.38,7.911084651947021
HIDRCJZHDJXUMQ-MJGOQNOKSA-N,0,2,RDKit-15,XGB,XGB + RDKit-15,6.1,6.802889823913574
HJORVEMWTJKDDG-UHFFFAOYSA-N,0,3,RDKit-15,XGB,XGB + RDKit-15,6.54,6.25083589553833
HKCKRSVNNCQBGV-KNMUDHKVSA-N,0,3,RDKit-15,XGB,XGB + RDKit-15,7.89,8.20826244354248
HKIUSPTWBXDTFJ-UHFFFAOYSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,5.73,6.236650943756104
HKROEBDHHKMNBZ-BYKJOZEVSA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,6.15,5.432077407836914
HKROEBDHHKMNBZ-CHBKHGQFSA-N,0,1,RDKit-15,XGB,XGB + RDKit-15,7.17,5.432077407836914
HLNQWCKWTOEBQE-APWZRJJASA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,8.1,7.372435092926025
HNEVLTMGONUBIF-UHFFFAOYSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,5.77,6.388757705688477
HNSCERNLYMZCPA-UHFFFAOYSA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,8.22,8.073382377624512
HOGBUUUQWBIWPK-JAMMHHFISA-N,0,0,RDKit-15,XGB,XGB + RDKit-15,6.05,5.331277847290039
HOLHRJJHGIWWPH-UHFFFAOYSA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,5.7,6.397482872009277
HOZKRSNDULRMQU-NZQKXSOJSA-N,0,4,RDKit-15,XGB,XGB + RDKit-15,7.8,7.716353416442871
