inchikey,scaffold,representation,algorithm,partition,fold,y_true,y_pred,absolute_error
SOXPNOPOIIHWLL-APWZRJJASA-N,O=C(NCc1ccnc(-c2cccnc2)c1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,RF,0,1,7.85,7.375530000000036,0.47446999999996375
SQIWWIMCDCSDHP-ZDUSSCGKSA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccon3)c(=O)c21)Nc1cccc(-c2cccnc2)n1,Morgan-2048,RF,0,1,8.7,8.691269999999992,0.00873000000000701
SSLPGGYMXROYIW-ZMSDIMECSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4ccccc4)CC32)no1,Morgan-2048,RF,0,1,8.325,8.30815400000001,0.016845999999988592
SSRZLDGEGHSZEF-PANOFWHVSA-N,c1ccccc1,Morgan-2048,RF,0,1,6.3,5.69414066666668,0.6058593333333198
SUKMMEQGLYCHDO-WMLDXEAASA-N,O=c1c2ccncc2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,Morgan-2048,RF,0,1,8.690000000000001,8.067310000000042,0.6226899999999596
SUQAOTIMESBARL-KDOFPFPSSA-N,O=C(NCc1cc(-c2cccnc2)ncn1)C1CCCN1S(=O)(=O)c1cccnc1,Morgan-2048,RF,0,1,5.52,6.78170166666668,1.2617016666666805
SXGYZCMGVZKIPJ-UHFFFAOYSA-N,c1ccccc1,Morgan-2048,RF,0,1,4.69,5.022969999999975,0.3329699999999747
TUFNPZJUMAECBK-NQIIRXRSSA-N,O=C(NCc1ccnc(-c2cccnc2)c1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,RF,0,1,8.05,7.356210000000022,0.6937899999999786
TUTNHPYHAJGPKX-VFNWGFHPSA-N,O=C(NCc1cc(-c2ccccc2)ncn1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,RF,0,1,6.79,7.469401,0.6794010000000004
TYJQINOLZPZTBH-VYDXJSESSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4ccccc4)CC32)no1,Morgan-2048,RF,0,1,8.315,7.802850000000014,0.5121499999999859
TYQOZUXGSCBNIH-ZMSDIMECSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4ccccc4)CC32)no1,Morgan-2048,RF,0,1,7.314999999999999,7.743846333333319,0.4288463333333201
TZBQKXVWVGUNKE-NSHDSACASA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccon3)c(=O)c21)Nc1csc(-c2cncnc2)n1,Morgan-2048,RF,0,1,8.52,8.208780000000026,0.31121999999997385
UATIZTLPJAFMBY-UHFFFAOYSA-N,c1ccc(NC2CCC2)nc1,Morgan-2048,RF,0,1,9.0,5.835060000000001,3.1649399999999988
UBIGLFMMKSHTCL-XYPYZODXSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2CC(c3ccccc3)C2)no1,Morgan-2048,RF,0,1,6.05,7.475001666666709,1.4250016666667094
UBPCAFJGUWNEMN-UHFFFAOYSA-N,O=C1NC2=C(C(=O)c3ccccc32)C(c2ccccc2)N1,Morgan-2048,RF,0,1,5.41,5.905055000000012,0.49505500000001224
UDPABTBYLOLUHD-RUYXUALKSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4cccc(-c5cn[nH]c5)c4)CC32)no1,Morgan-2048,RF,0,1,7.595,7.150144166666651,0.44485583333334855
UEIQIVZEFKXGRU-DZGCQCFKSA-N,O=c1ncn(Cc2nc(C3COC(c4ccccc4)C3)no2)c2ncccc12,Morgan-2048,RF,0,1,7.960000000000001,7.900350000000031,0.05964999999997023
UJNIKPJDCKJXCL-SMDDNHRTSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,Morgan-2048,RF,0,1,8.115,7.8673800000000105,0.24761999999998974
ULJYMNHMDLMTMC-JXMROGBWSA-N,O=C(C=Cc1ccccc1)Nc1ccccc1,Morgan-2048,RF,0,1,5.025,4.5769766666666705,0.4480233333333299
ULQKHUFRRFOYGH-VXGBXAGGSA-N,c1ccc(NC2CCCCC2)cc1,Morgan-2048,RF,0,1,7.26,7.434099999999968,0.17409999999996817
URFSQYMVDMFPDP-VQFNDLOPSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,Morgan-2048,RF,0,1,6.53,7.199825000000008,0.6698250000000074
UTUGFRIYXHKDHB-UHFFFAOYSA-N,O=C(CNS(=O)(=O)c1ccccc1)NCC1CCN(c2ccccc2)C1,Morgan-2048,RF,0,1,6.2,6.373227999999972,0.17322799999997152
UWMCTQWPZDKBJF-UHFFFAOYSA-N,O=C1C2=C(NC(=S)NC2c2ccccc2)c2ccccc21,Morgan-2048,RF,0,1,6.51,7.091853444444444,0.5818534444444445
UYKCJYVCQPMHNT-HWWDLCQESA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccc5[nH]ncc5c4)CC32)no1,Morgan-2048,RF,0,1,6.85,7.17778416666667,0.3277841666666701
VDBSUBROLBYPGD-VKJFTORMSA-N,O=c1c2cccnc2ncn1Cc1nc(C2C3C=C(c4ccccn4)CC32)no1,Morgan-2048,RF,0,1,6.6,7.088591999999963,0.4885919999999633
VDCOJMKBACDIHW-UHFFFAOYSA-N,c1ccc(-c2cn3ccccc3n2)cc1,Morgan-2048,RF,0,1,6.58,6.052300000000043,0.5276999999999568
VDIXOYLZZZHDQJ-LBPRGKRZSA-N,O=c1c2ccoc2ncn1Cc1nnn(CCc2cc3ccccc3o2)n1,Morgan-2048,RF,0,1,7.75,7.625269999999988,0.124730000000012
VHMBOLLMTSJADJ-UHFFFAOYSA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccccn3)c(=O)c21)Nc1cccc(-c2ccccc2)n1,Morgan-2048,RF,0,1,7.48,7.5735899999999585,0.0935899999999581
VHXGUMGNAHRKJN-GTPINHCMSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cccc(-c2cnc(N3CC4CC4C3)nc2)n1,Morgan-2048,RF,0,1,8.15,8.223180000000028,0.07318000000002733
VJCDMKPFUPJSKB-JOYOIKCWSA-N,c1ccc(CC2CCCCC2)nc1,Morgan-2048,RF,0,1,6.09,6.600099999999986,0.5100999999999862
VKGALBIMDXIQFI-LBPRGKRZSA-N,O=c1c2ccsc2ncn1Cc1nnn(CCc2ccc3c(c2)OCO3)n1,Morgan-2048,RF,0,1,7.12,7.3668500000000146,0.24685000000001445
VMAXALUQDNFBND-WOSRLPQWSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4ccccn4)CC32)no1,Morgan-2048,RF,0,1,7.02,7.0940163333333315,0.07401633333333191
VMAXALUQDNFBND-WWGRRREGSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4ccccn4)CC32)no1,Morgan-2048,RF,0,1,6.68,7.0940163333333315,0.41401633333333177
VOGVDBAXZDBCON-GXTWGEPZSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,Morgan-2048,RF,0,1,7.790000000000001,8.165200000000025,0.3752000000000244
VPUPKQJXPYSPGR-UHFFFAOYSA-N,O=C(CNC(=O)c1cc2ccccc2[nH]1)c1ccccc1,Morgan-2048,RF,0,1,5.6,6.284470000000016,0.6844700000000161
VQFGKTDMHDUGMB-QHCPKHFHSA-N,O=C(NCc1c[nH]c(=O)c(-c2ccccc2)c1)C1CCCN1S(=O)(=O)c1cc2cnccc2o1,Morgan-2048,RF,0,1,7.01,7.155513000000007,0.14551300000000733
VRGTYOISGMRJHU-WMLDXEAASA-N,O=c1c2cnc(NC3CNC3)n2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,Morgan-2048,RF,0,1,7.04,7.326999999999985,0.2869999999999848
VSBSCGNEPYTOEU-INIZCTEOSA-N,O=c1c2[nH]cnc2ncn1Cc1nn(CCc2ccc3ccccc3c2)c(=O)o1,Morgan-2048,RF,0,1,8.15,6.607998309523826,1.542001690476174
VSTBRXGRZBGLGG-CVEARBPZSA-N,O=C(Cc1cnn(-c2cncnc2)c1)NC1CCC1S(=O)(=O)c1ccccc1,Morgan-2048,RF,0,1,7.39,7.189785999999995,0.20021400000000433
VXQNLHFXPSARMB-UHFFFAOYSA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ncon3)c(=O)c21)Nc1cccc(-c2cccnc2)n1,Morgan-2048,RF,0,1,7.6,7.75289999999998,0.15289999999998027
VXQZDEWJIDRLFT-FHERZECASA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1ccnc(-c2cnc(N3CC4CC4C3)nc2)n1,Morgan-2048,RF,0,1,7.7,8.046559999999976,0.3465599999999762
VZODASFOEMYPIW-ZLPCBKJTSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cncc(-c2ccc(N3CC4CC4C3)nc2)n1,Morgan-2048,RF,0,1,8.4,8.319760000000004,0.08023999999999631
WBVIPJUKXQYVQJ-CHBKHGQFSA-N,c1ccccc1,Morgan-2048,RF,0,1,5.34,5.528703333333338,0.1887033333333381
WEALJYMFDYMJHE-SMDDNHRTSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,Morgan-2048,RF,0,1,6.635,7.381693333333344,0.7466933333333445
WEFIFVXGXRGPEV-RUYXUALKSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4cccc(-c5cn[nH]c5)c4)CC32)no1,Morgan-2048,RF,0,1,7.395,7.040610666666679,0.35438933333332034
WHCSBGLJMIAOLK-UHFFFAOYSA-N,c1ccc(Oc2nccc3ccoc23)cc1,Morgan-2048,RF,0,1,5.96,5.796370000000008,0.1636299999999924
WJDFEEOHLQQEHJ-MNZLEMJZSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccc(-c5cnco5)cc4)CC32)no1,Morgan-2048,RF,0,1,7.105,7.348208166666649,0.24320816666664857
WJZDKUCGKVPPTC-ZDUSSCGKSA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccon3)c(=O)c21)Nc1cncc(-c2cccnc2)n1,Morgan-2048,RF,0,1,7.77,7.998729999999989,0.228729999999989
WJZXCEKQIHMNMF-QAQDUYKDSA-N,O=c1c2cccnc2ncn1Cc1nn(C2CC(c3ccccc3)C2)c(=O)o1,Morgan-2048,RF,0,1,8.59,7.938459999999975,0.6515400000000247
WLIICQUGYWLQHL-MISXGVKJSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3C=C(c4cnco4)CC32)no1,Morgan-2048,RF,0,1,7.87,7.1462011666666605,0.7237988333333396
WPTCSNGQXKAVFR-UHFFFAOYSA-N,c1ccc(-c2cn3ccccc3n2)cc1,Morgan-2048,RF,0,1,6.88,6.613356666666691,0.2666433333333087
WRJCSDBKLNHRAA-UKRRQHHQSA-N,O=c1c2[nH]cnc2ncn1Cc1nn(C2CCC(c3ccccc3)C2)c(=O)o1,Morgan-2048,RF,0,1,8.08,7.338497333333326,0.7415026666666744
WRZHLIPHQKQFBS-LBPRGKRZSA-N,O=c1c2ccoc2ncn1Cc1nnn(CCc2ccccc2)n1,Morgan-2048,RF,0,1,7.64,7.840989999999993,0.2009899999999929
WWXUELOIDKMRSB-HSQYWUDLSA-N,O=C(NCc1cccc(-c2cncnc2)c1)C1C2CC2CN1S(=O)(=O)c1ccccc1,Morgan-2048,RF,0,1,8.1,7.880780000000001,0.21921999999999908
XBAHUCXUJNKOON-VIKVFOODSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccn4)CC32)no1,Morgan-2048,RF,0,1,6.8100000000000005,7.094488833333343,0.2844888333333424
XBDHVGWQURBFBB-VIKVFOODSA-N,O=c1c2cncn2ncn1Cc1nc(C2C3CN(c4ccccn4)CC32)no1,Morgan-2048,RF,0,1,7.255,7.42001333333334,0.16501333333333967
XBWKDGVOHTXIQZ-KWUMSVIQSA-N,O=c1c2cccnc2ncn1Cc1nc(C2CC(c3ccccc3)C2)no1,Morgan-2048,RF,0,1,7.17,7.2080499999999885,0.03804999999998859
XEAVDNWRYBZHOZ-UHFFFAOYSA-N,O=C(Cc1cccc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,Morgan-2048,RF,0,1,8.19,7.441020000000008,0.7489799999999915
XFZJKVPNNLXVDR-IGEOTXOUSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cncc(-c2cnc(N3CC4CC4C3)nc2)n1,Morgan-2048,RF,0,1,8.52,8.37526,0.14473999999999876
XGOLSZDFWDNITO-PKOBYXMFSA-N,O=S(=O)(c1ccccc1)N1CCCC1c1ccccc1,Morgan-2048,RF,0,1,6.54,6.727225000000001,0.18722500000000064
XHJBOXFNVSPYJI-KNQAVFIVSA-N,O=C(NCc1cccc(-c2cccnc2)c1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,RF,0,1,7.54,7.417515000000002,0.1224849999999984
XIHULXIDONOQSG-HNNXBMFYSA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccccn3)c(=O)c21)Nc1cccc(-c2cccnc2)n1,Morgan-2048,RF,0,1,7.55,7.5761199999999915,0.026119999999991705
XIJYTOIFEYRXLS-SMDDNHRTSA-N,O=c1c2[nH]ncc2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,Morgan-2048,RF,0,1,8.635,8.261740000000005,0.3732599999999948
XOPMVFNBFICPDB-UHFFFAOYSA-N,O=C(Cc1csc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,Morgan-2048,RF,0,1,8.31,7.811860000000019,0.4981399999999816
XPKLLDXUIOXSSE-XGNXJENSSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1csc(-c2cnc(N3CC4CC4C3)nc2)n1,Morgan-2048,RF,0,1,8.7,8.789592857142834,0.0895928571428346
XQDBJRZGDIFZFV-OALUTQOASA-N,O=C(NCc1cc(-c2cncnc2)ccn1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,RF,0,1,6.99,7.554989523809522,0.5649895238095217
XUXZULDMSVLPDK-UHFFFAOYSA-N,O=C(CCCc1ccccc1)CCc1ccccc1,Morgan-2048,RF,0,1,5.48,5.563239999999988,0.08323999999998755
XVWJZNUBJBSIFR-FOLVSLTJSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,Morgan-2048,RF,0,1,6.92,7.107495000000026,0.18749500000002595
XWVQRBZZRNONCK-UHFFFAOYSA-N,O=c1c2[nH]cnc2ncn1Cc1nn(CCc2ccc3ccccc3c2)c(=O)o1,Morgan-2048,RF,0,1,7.39,6.67905,0.7109499999999995
XWWPJKNCWPEFJS-SQGPQFPESA-N,O=c1c2cccnc2ncn1Cc1nc(C2C3C=C(c4ccccc4)CC32)no1,Morgan-2048,RF,0,1,7.85,7.689356666666702,0.16064333333329728
XXAJTWFMFVVGIN-UHFFFAOYSA-N,O=C(Cn1ccc2[nH]c(=O)[nH]c(=O)c21)Nc1nc(-c2ccccc2)cs1,Morgan-2048,RF,0,1,5.39,6.23596,0.8459600000000007
XZMSFDWECPXXRJ-PKQUCIBFSA-N,C=C1CCCC2C(CCC3CCCOO3)CCCC12,Morgan-2048,RF,0,1,4.87,5.317389999999999,0.4473899999999986
YEACVWXJCVFKBH-KUHUBIRLSA-N,O=C(NCc1cc(-c2cncnc2)ccn1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,RF,0,1,7.38,7.588209999999997,0.20820999999999668
YEIMPNFNEMTFDM-UHFFFAOYSA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccon3)c(=O)c21)Nc1cccc(-c2cccnc2)n1,Morgan-2048,RF,0,1,8.52,8.31216500000002,0.20783499999997979
YETYETHLQCIHEE-UHFFFAOYSA-N,c1ccc(-c2ccc3[nH]ncc3c2)cc1,Morgan-2048,RF,0,1,7.32,7.216899999999978,0.10310000000002262
YIPSQHDECVTTIC-NNGSBXSVSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cccc(-c2cnc(N3CC4CC4C3)nc2)n1,Morgan-2048,RF,0,1,8.52,8.301430000000042,0.21856999999995708
YIXDWPGKRKLDML-AWEZNQCLSA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccon3)c(=O)c21)Nc1cncc(-c2cccnc2)n1,Morgan-2048,RF,0,1,8.4,8.531999999999986,0.13199999999998546
YLCJLPKUVYAFRE-QLPKVWCKSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4ccccc4)CC32)no1,Morgan-2048,RF,0,1,7.449999999999999,7.1736900000000094,0.27630999999998984
YMGBPWVLZQNQFK-LBPRGKRZSA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ncno3)c(=O)c21)Nc1cncc(-c2cccnc2)n1,Morgan-2048,RF,0,1,8.05,8.306519999999995,0.25651999999999475
YMZSYLUBFOARLT-UHFFFAOYSA-N,O=C(Cc1cccc2[nH]c(=O)[nH]c(=O)c12)Nc1ccn(-c2ccccc2)n1,Morgan-2048,RF,0,1,7.26,7.146674999999999,0.11332500000000056
YNQDIELZBNNYMX-UHFFFAOYSA-N,O=C(Cc1coc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,Morgan-2048,RF,0,1,8.31,7.811279999999996,0.49872000000000494
YQDBFFOLHOLZKQ-GTPINHCMSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1ccnc(-c2cnc(N3CC4CC4C3)nc2)n1,Morgan-2048,RF,0,1,8.22,8.2424066666667,0.022406666666698882
YRZSUCWXBWCSKC-BMGDILEWSA-N,O=c1c2cccnc2ncn1Cc1nc(C2C3Cc4ccccc4C32)no1,Morgan-2048,RF,0,1,6.92,6.769335333333327,0.1506646666666729
YVTXACLMSGWIHC-CMPLNLGQSA-N,O=c1c2scnc2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,Morgan-2048,RF,0,1,8.035,7.562764999999965,0.47223500000003504
YWKRPHSLBJKOAU-JEYLPNPQSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1csc(-c2ccc(N3CC4CC4C3)nc2)n1,Morgan-2048,RF,0,1,8.52,8.531169999999989,0.011169999999989244
ZBPBSDLPRVLCQI-XJKSGUPXSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cncc(-c2cnc(N3CCCC3)nc2)n1,Morgan-2048,RF,0,1,8.1,8.249870000000042,0.14987000000004258
ZCIFHOGRCNHUOK-GXTWGEPZSA-N,O=c1c2cncn2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,Morgan-2048,RF,0,1,9.31,7.555399999999972,1.7546000000000284
ZJKZMXQQSDVDLA-NCFLSLSRSA-N,C(=CCCC1CCCOO1)CCC1=CCCCC1,Morgan-2048,RF,0,1,5.32,5.193568333333331,0.1264316666666696
ZJLOTFNKTLOXQU-AWEZNQCLSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cccc(-c2cccnc2)n1,Morgan-2048,RF,0,1,8.4,8.731129999999999,0.33112999999999815
ZKGVGSMPJCRCOI-OFNKIYASSA-N,O=C(NCc1ccnc(-c2ccccc2)c1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,RF,0,1,8.15,7.52841400000003,0.6215859999999704
ZNOZSVVROSWSRZ-WMLDXEAASA-N,O=c1c2cccc(=O)n2ccn1Cc1nc(C2COC(c3ccccc3)C2)no1,Morgan-2048,RF,0,1,8.295,8.051329999999993,0.24367000000000694
ZPYQDEKCILEBNB-AWEZNQCLSA-N,O=C(Cn1cnc2[nH]c(=O)n(Cc3ccon3)c(=O)c21)Nc1cccc(-c2cccnc2)n1,Morgan-2048,RF,0,1,9.0,8.833809999999994,0.1661900000000056
ZQPFWJOHVAEPBW-UHFFFAOYSA-N,O=C(Cc1ccnc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,Morgan-2048,RF,0,1,8.16,8.185079999999994,0.025079999999993774
ZXVAOQBQHVUZEJ-QFIPXVFZSA-N,O=C(NCc1cn(-c2ccccc2)c(=O)[nH]c1=O)C1CCCN1S(=O)(=O)c1cc2ccccc2o1,Morgan-2048,RF,0,1,7.6,7.013510000000009,0.5864899999999906
ZXWITAARDYYKLO-QRWLVFNGSA-N,O=C(NCc1cc(-c2cccnc2)ccn1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,RF,0,1,7.7,7.248274999999999,0.4517250000000015
AFCFNPKLZQLKPK-APWZRJJASA-N,O=C(NCc1cnn(-c2ccccc2)c1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,RF,0,2,7.605,7.47463966666667,0.1303603333333303
AJFUDTVIKFGQMS-UHFFFAOYSA-N,c1ccc(Oc2ncnc3[nH]ccc23)cc1,Morgan-2048,RF,0,2,5.57,5.966966666666689,0.3969666666666889
AKQMAZGMANPFFK-UHFFFAOYSA-N,O=C(CNS(=O)(=O)c1ccccc1)NCC1CCCN(c2ccccc2)C1,Morgan-2048,RF,0,2,6.63,6.39958000000003,0.23041999999997032
AKXYWNUSJTXEKI-NHAGDIPZSA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2C3CN(c4cccnc4)CC32)no1,Morgan-2048,RF,0,2,6.54,6.797100000000006,0.25710000000000566
AMABIFVVCZYKIM-WCQYABFASA-N,O=c1c2[nH]nnc2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,Morgan-2048,RF,0,2,8.295,7.782985833333308,0.5120141666666918
APHAPQUZFADCCT-UHFFFAOYSA-N,c1ccc(Oc2ncnc3[nH]ccc23)cc1,Morgan-2048,RF,0,2,5.6,5.9548500000000075,0.3548500000000079
AQIGJCZBZXSONM-UHFFFAOYSA-N,O=C(Nc1ccccc1)c1cccs1,Morgan-2048,RF,0,2,6.1,6.526579999999998,0.4265799999999986
AXIFMPBHMMMIKY-AULYBMBSSA-N,O=c1c2[nH]nnc2ncn1Cc1nn(C2CC(c3ccccc3)C2)c(=O)o1,Morgan-2048,RF,0,2,7.11,7.651024166666662,0.541024166666662
AXPFEEJMCXUHQD-JTQLQIEISA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cccc(-c2cncnc2)n1,Morgan-2048,RF,0,2,6.25,6.103310000000027,0.1466899999999729
AXVWPJGJCGMVLQ-UHFFFAOYSA-N,O=c1c2cccnc2ncn1Cc1nnc(CCc2ccccc2)o1,Morgan-2048,RF,0,2,5.66,6.515162333333329,0.8551623333333289
AZGCRXQGLDQGTA-KNQAVFIVSA-N,O=C(NCc1cccc(-c2ccccn2)c1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,RF,0,2,7.51,7.459010000000009,0.050989999999990765
AZMMWBUQIXBLDU-UHFFFAOYSA-N,c1ccc(-c2ccc3[nH]ncc3c2)cc1,Morgan-2048,RF,0,2,5.51,6.362760000000007,0.8527600000000071
BELXXIWFEWPMCV-UOIKSKOESA-N,O=c1c2cccnc2cnn1Cc1nc(C2C3CN(c4ccncc4)CC32)no1,Morgan-2048,RF,0,2,7.31,7.717200999999975,0.4072009999999757
BGJCZTPFRKSUHS-CMPLNLGQSA-N,O=c1c2scnc2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,Morgan-2048,RF,0,2,8.545,8.476669999999986,0.06833000000001377
BHLICBDDYVMRMM-UHFFFAOYSA-N,c1ccc(-c2ccc3[nH]ncc3c2)cc1,Morgan-2048,RF,0,2,5.17,6.143136000000002,0.973136000000002
BJGBIUYKSAKORC-FHERZECASA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1cncc(-c2cnc(N3CC4CC4C3)nc2)n1,Morgan-2048,RF,0,2,8.16,8.375340000000003,0.21534000000000297
BLKRXSROXNOPPY-GGYDESQDSA-N,O=c1c2cccnc2ncn1Cc1nn(C2CC(c3ccccc3)C2)c(=O)o1,Morgan-2048,RF,0,2,7.75,7.589093333333337,0.16090666666666298
BMPXPBSETVIDSP-UHFFFAOYSA-N,c1ccc(-c2ccc3[nH]ncc3c2)cc1,Morgan-2048,RF,0,2,5.66,5.745530000000006,0.08553000000000566
BOBUEKYDHRZMRK-UHFFFAOYSA-N,O=C1C2=C(NC(=S)NC2c2ccccc2)c2ccccc21,Morgan-2048,RF,0,2,5.68,5.7304782857143035,0.050478285714303794
BPKDWFGRTCABEJ-UHFFFAOYSA-N,O=C(CNS(=O)(=O)c1ccccc1)NCC1CN(c2ccccc2)CCO1,Morgan-2048,RF,0,2,6.71,6.322627333333348,0.3873726666666517
BPWDLGXLIXBTPG-GXTWGEPZSA-N,O=c1c2cncn2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,Morgan-2048,RF,0,2,8.015,7.839059999999958,0.1759400000000424
BRNFYDHNQCOLDA-DEOSSOPVSA-N,O=C(NCc1cc(-c2ccccc2)c[nH]c1=O)C1CCCN1S(=O)(=O)c1cc2ccccc2o1,Morgan-2048,RF,0,2,6.36,7.300469999999992,0.9404699999999915
BUIYVEPGAGPGLB-CTYIDZIISA-N,O=c1c2[nH]cnc2ncn1Cc1nc(C2CC(Oc3ccccc3)C2)no1,Morgan-2048,RF,0,2,7.09,7.256700000000016,0.1667000000000165
CBEQYPJASLPYCV-SVIJTADQSA-N,O=C(NCc1cc(-c2cncnc2)ccn1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,RF,0,2,6.95,7.035859999999978,0.08585999999997806
CBZINAVQQWCRAE-ZDUSSCGKSA-N,O=c1c2ccsc2ncn1Cc1nc(CCc2ccccc2)no1,Morgan-2048,RF,0,2,7.82,7.56496642857141,0.25503357142858984
CCDZVVJMCCIMJK-NRFANRHFSA-N,O=C(NCc1cn(-c2ccccc2)c(=O)[nH]c1=O)C1CCCN1S(=O)(=O)c1cc2ccccc2o1,Morgan-2048,RF,0,2,7.34,7.6259426666666466,0.2859426666666467
CCUITVGIDVPEJI-UHFFFAOYSA-N,O=C(Cc1csc2[nH]c(=O)[nH]c(=O)c12)Nc1nc(-c2ccccc2)cs1,Morgan-2048,RF,0,2,7.78,8.018960000000037,0.23896000000003692
CCUWLJJJTXPUCI-HIFPTAJRSA-N,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1csc(-c2cnc(N3CC4CC4C3)nc2)n1,Morgan-2048,RF,0,2,7.02,6.953600000000029,0.06639999999997048
CHTXUMBCIKLCKW-GXTWGEPZSA-N,O=c1c2cn[nH]c2ncn1Cc1nc(C2COC(c3ccccc3)C2)no1,Morgan-2048,RF,0,2,8.09,7.82343000000001,0.26656999999999
CIYDGMDZVSRZAF-RRFJBIMHSA-N,O=c1c2[nH]cnc2ncn1Cc1nn(C2CCC(c3ccccc3)C2)c(=O)o1,Morgan-2048,RF,0,2,7.36,7.53890366666667,0.17890366666666946
CMKRUJONJACVHU-JOCHJYFZSA-N,O=C(NCc1cc(-c2cccnc2)ncn1)C1CCCN1S(=O)(=O)c1ccccc1,Morgan-2048,RF,0,2,6.55,7.081986666666646,0.5319866666666462
CNBMUGGIAWLNKG-SHTZXODSSA-N,O=c1c2cccnc2ncn1Cc1nc(C2CC(c3ccccc3)C2)no1,Morgan-2048,RF,0,2,7.2,7.574190000000002,0.37419000000000224
